date,contract,kwh,status,v2_segment,v3_segment,v2_cost,v3_cost,v2_method,v3_method,reason,flags
2026-07-22,8sabq6-pohjois-karjalan-sahko-oy-optimi-takuu-6-kuukautta,2000,changed,fixed_term_6,fixed_term_6,303.2,303.19999999999993,none,term_price_annualized,,canonical_omitted_no_covering_source_observation|historical_episode_id_3762|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T13:03:37+00:00|historical_interpretation_id_3762|retrospective_historical_interpretation|term_price_annualized
2026-07-22,8sabq6-pohjois-karjalan-sahko-oy-optimi-takuu-6-kuukautta,5000,changed,fixed_term_6,fixed_term_6,675.92,675.92,none,term_price_annualized,,canonical_omitted_no_covering_source_observation|historical_episode_id_3762|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T13:03:37+00:00|historical_interpretation_id_3762|retrospective_historical_interpretation|term_price_annualized
2026-07-22,8sabq6-pohjois-karjalan-sahko-oy-optimi-takuu-6-kuukautta,18000,changed,fixed_term_6,fixed_term_6,2291.04,2291.04,none,term_price_annualized,,canonical_omitted_no_covering_source_observation|historical_episode_id_3762|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T13:03:37+00:00|historical_interpretation_id_3762|retrospective_historical_interpretation|term_price_annualized
2026-07-22,8v2zuo-turku-energia-oy-louna-lahi-6kk,2000,changed,fixed_term_6,fixed_term_6,286.8,286.8,none,term_price_annualized,,canonical_omitted_no_covering_source_observation|historical_episode_id_3766|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T13:05:22+00:00|historical_interpretation_id_3766|retrospective_historical_interpretation|term_price_annualized
2026-07-22,8v2zuo-turku-energia-oy-louna-lahi-6kk,5000,changed,fixed_term_6,fixed_term_6,628.8,628.8,none,term_price_annualized,,canonical_omitted_no_covering_source_observation|historical_episode_id_3766|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T13:05:22+00:00|historical_interpretation_id_3766|retrospective_historical_interpretation|term_price_annualized
2026-07-22,8v2zuo-turku-energia-oy-louna-lahi-6kk,18000,changed,fixed_term_6,fixed_term_6,2110.8,2110.7999999999997,none,term_price_annualized,,canonical_omitted_no_covering_source_observation|historical_episode_id_3766|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T13:05:22+00:00|historical_interpretation_id_3766|retrospective_historical_interpretation|term_price_annualized
2026-07-22,akhbwv-parikkalan-valo-oy-q-valo,2000,changed,open_ended,open_ended,206.4,295.86139301075264,hold_current_supplier_price,supplier_adjusted_forward_curve_shift,,canonical_omitted_no_covering_source_observation|forward_month_from_quarter_contract|historical_episode_id_3884|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T14:15:35+00:00|historical_interpretation_id_3884|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_shifted_on_forward_curve
2026-07-22,akhbwv-parikkalan-valo-oy-q-valo,5000,changed,open_ended,open_ended,432.3,655.9534825268818,hold_current_supplier_price,supplier_adjusted_forward_curve_shift,,canonical_omitted_no_covering_source_observation|forward_month_from_quarter_contract|historical_episode_id_3884|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T14:15:35+00:00|historical_interpretation_id_3884|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_shifted_on_forward_curve
2026-07-22,akhbwv-parikkalan-valo-oy-q-valo,18000,changed,open_ended,open_ended,1411.2,2216.352537096774,hold_current_supplier_price,supplier_adjusted_forward_curve_shift,,canonical_omitted_no_covering_source_observation|forward_month_from_quarter_contract|historical_episode_id_3884|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T14:15:35+00:00|historical_interpretation_id_3884|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_shifted_on_forward_curve
2026-07-22,brxibd-aalto-energia-oyj-tyyni-vakiohinta,2000,changed,open_ended,open_ended,145.68,183.35982311827956,hold_current_supplier_price,supplier_adjusted_forward_curve_shift,,canonical_omitted_no_covering_source_observation|forward_month_from_quarter_contract|historical_episode_id_4014|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T15:21:23+00:00|historical_interpretation_id_4014|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_shifted_on_forward_curve
2026-07-22,brxibd-aalto-energia-oyj-tyyni-vakiohinta,5000,changed,open_ended,open_ended,310.38,404.579557795699,hold_current_supplier_price,supplier_adjusted_forward_curve_shift,,canonical_omitted_no_covering_source_observation|forward_month_from_quarter_contract|historical_episode_id_4014|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T15:21:23+00:00|historical_interpretation_id_4014|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_shifted_on_forward_curve
2026-07-22,brxibd-aalto-energia-oyj-tyyni-vakiohinta,18000,changed,open_ended,open_ended,1024.08,1363.1984080645163,hold_current_supplier_price,supplier_adjusted_forward_curve_shift,,canonical_omitted_no_covering_source_observation|forward_month_from_quarter_contract|historical_episode_id_4014|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T15:21:23+00:00|historical_interpretation_id_4014|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_shifted_on_forward_curve
2026-07-22,ccs6hf-keuruun-sahko-oy-yleissahko,2000,changed,open_ended,open_ended,286,284.8009501344086,hold_current_supplier_price,supplier_adjusted_forward_premium,,calendar_gap_within_observed_price_episode|canonical_omitted_no_covering_source_observation|historical_episode_id_4064|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T15:47:53+00:00|historical_interpretation_id_4064|lower_confidence_energy_episode_proxy|missing_own_reference_using_comparable_premium|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_uses_comparable_forward_premium
2026-07-22,ccs6hf-keuruun-sahko-oy-yleissahko,5000,changed,open_ended,open_ended,636.7,633.7023753360215,hold_current_supplier_price,supplier_adjusted_forward_premium,,calendar_gap_within_observed_price_episode|canonical_omitted_no_covering_source_observation|historical_episode_id_4064|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T15:47:53+00:00|historical_interpretation_id_4064|lower_confidence_energy_episode_proxy|missing_own_reference_using_comparable_premium|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_uses_comparable_forward_premium
2026-07-22,ccs6hf-keuruun-sahko-oy-yleissahko,18000,changed,open_ended,open_ended,2156.4,2145.6085512096774,hold_current_supplier_price,supplier_adjusted_forward_premium,,calendar_gap_within_observed_price_episode|canonical_omitted_no_covering_source_observation|historical_episode_id_4064|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T15:47:53+00:00|historical_interpretation_id_4064|lower_confidence_energy_episode_proxy|missing_own_reference_using_comparable_premium|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_uses_comparable_forward_premium
2026-07-22,euhscx-helen-oy-maaraaikainen-perussahko-6-kk,2000,changed,fixed_term_6,fixed_term_6,347.68,347.67999999999995,none,term_price_annualized,,canonical_omitted_no_covering_source_observation|historical_episode_id_4359|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T18:01:07+00:00|historical_interpretation_id_4359|retrospective_historical_interpretation|term_price_annualized
2026-07-22,euhscx-helen-oy-maaraaikainen-perussahko-6-kk,5000,changed,fixed_term_6,fixed_term_6,761.38,761.3799999999999,none,term_price_annualized,,canonical_omitted_no_covering_source_observation|historical_episode_id_4359|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T18:01:07+00:00|historical_interpretation_id_4359|retrospective_historical_interpretation|term_price_annualized
2026-07-22,euhscx-helen-oy-maaraaikainen-perussahko-6-kk,18000,changed,fixed_term_6,fixed_term_6,2554.08,2554.08,none,term_price_annualized,,canonical_omitted_no_covering_source_observation|historical_episode_id_4359|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T18:01:07+00:00|historical_interpretation_id_4359|retrospective_historical_interpretation|term_price_annualized
2026-07-22,frx7ys-lammaisten-energia-oy-toimitusvelvollinen-aikasahko,2000,changed,open_ended,open_ended,342.84,277.9897456989247,hold_current_supplier_price,supplier_adjusted_forward_premium,,calendar_gap_within_observed_price_episode|canonical_omitted_no_covering_source_observation|historical_episode_id_4450|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T18:38:33+00:00|historical_interpretation_id_4450|lower_confidence_energy_episode_proxy|missing_own_reference_using_comparable_premium|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_uses_comparable_forward_premium
2026-07-22,frx7ys-lammaisten-energia-oy-toimitusvelvollinen-aikasahko,5000,changed,open_ended,open_ended,775.2,613.0743642473118,hold_current_supplier_price,supplier_adjusted_forward_premium,,calendar_gap_within_observed_price_episode|canonical_omitted_no_covering_source_observation|historical_episode_id_4450|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T18:38:33+00:00|historical_interpretation_id_4450|lower_confidence_energy_episode_proxy|missing_own_reference_using_comparable_premium|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_uses_comparable_forward_premium
2026-07-22,frx7ys-lammaisten-energia-oy-toimitusvelvollinen-aikasahko,18000,changed,open_ended,open_ended,2648.76,2065.107711290322,hold_current_supplier_price,supplier_adjusted_forward_premium,,calendar_gap_within_observed_price_episode|canonical_omitted_no_covering_source_observation|historical_episode_id_4450|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T18:38:33+00:00|historical_interpretation_id_4450|lower_confidence_energy_episode_proxy|missing_own_reference_using_comparable_premium|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_uses_comparable_forward_premium
2026-07-22,fu2xdq-vattenfall-oy-kesto,2000,changed,open_ended,open_ended,333.8,288.4213802419355,hold_current_supplier_price,supplier_adjusted_forward_premium,,calendar_gap_within_observed_price_episode|canonical_omitted_no_covering_source_observation|historical_episode_id_4457|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T18:42:01+00:00|historical_interpretation_id_4457|lower_confidence_energy_episode_proxy|missing_own_reference_using_comparable_premium|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_uses_comparable_forward_premium
2026-07-22,fu2xdq-vattenfall-oy-kesto,5000,changed,open_ended,open_ended,752.6,639.1534506048388,hold_current_supplier_price,supplier_adjusted_forward_premium,,calendar_gap_within_observed_price_episode|canonical_omitted_no_covering_source_observation|historical_episode_id_4457|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T18:42:01+00:00|historical_interpretation_id_4457|lower_confidence_energy_episode_proxy|missing_own_reference_using_comparable_premium|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_uses_comparable_forward_premium
2026-07-22,fu2xdq-vattenfall-oy-kesto,18000,changed,open_ended,open_ended,2567.4,2158.992422177419,hold_current_supplier_price,supplier_adjusted_forward_premium,,calendar_gap_within_observed_price_episode|canonical_omitted_no_covering_source_observation|historical_episode_id_4457|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T18:42:01+00:00|historical_interpretation_id_4457|lower_confidence_energy_episode_proxy|missing_own_reference_using_comparable_premium|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_uses_comparable_forward_premium
2026-07-22,gduez1-parikkalan-valo-oy-kesto-valo-kanta-asiakas,2000,changed,open_ended,open_ended,314.2,292.87250940860207,hold_current_supplier_price,supplier_adjusted_forward_premium,,calendar_gap_within_observed_price_episode|canonical_omitted_no_covering_source_observation|historical_episode_id_4500|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T19:01:12+00:00|historical_interpretation_id_4500|lower_confidence_energy_episode_proxy|missing_own_reference_using_comparable_premium|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_uses_comparable_forward_premium
2026-07-22,gduez1-parikkalan-valo-oy-kesto-valo-kanta-asiakas,5000,changed,open_ended,open_ended,701.8,648.4812735215053,hold_current_supplier_price,supplier_adjusted_forward_premium,,calendar_gap_within_observed_price_episode|canonical_omitted_no_covering_source_observation|historical_episode_id_4500|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T19:01:12+00:00|historical_interpretation_id_4500|lower_confidence_energy_episode_proxy|missing_own_reference_using_comparable_premium|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_uses_comparable_forward_premium
2026-07-22,gduez1-parikkalan-valo-oy-kesto-valo-kanta-asiakas,18000,changed,open_ended,open_ended,2381.4,2189.452584677419,hold_current_supplier_price,supplier_adjusted_forward_premium,,calendar_gap_within_observed_price_episode|canonical_omitted_no_covering_source_observation|historical_episode_id_4500|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T19:01:12+00:00|historical_interpretation_id_4500|lower_confidence_energy_episode_proxy|missing_own_reference_using_comparable_premium|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_uses_comparable_forward_premium
2026-07-22,ggpwbi-parikkalan-valo-oy-kesto-valo-kanta-asiakas,2000,changed,open_ended,open_ended,212.8,284.2599698924731,hold_current_supplier_price,supplier_adjusted_forward_curve_shift,,canonical_omitted_no_covering_source_observation|forward_month_from_quarter_contract|historical_episode_id_4515|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T19:06:09+00:00|historical_interpretation_id_4515|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_shifted_on_forward_curve
2026-07-22,ggpwbi-parikkalan-valo-oy-kesto-valo-kanta-asiakas,5000,changed,open_ended,open_ended,448.3,626.9499247311828,hold_current_supplier_price,supplier_adjusted_forward_curve_shift,,canonical_omitted_no_covering_source_observation|forward_month_from_quarter_contract|historical_episode_id_4515|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T19:06:09+00:00|historical_interpretation_id_4515|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_shifted_on_forward_curve
2026-07-22,ggpwbi-parikkalan-valo-oy-kesto-valo-kanta-asiakas,18000,changed,open_ended,open_ended,1468.8,2111.939729032258,hold_current_supplier_price,supplier_adjusted_forward_curve_shift,,canonical_omitted_no_covering_source_observation|forward_month_from_quarter_contract|historical_episode_id_4515|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T19:06:09+00:00|historical_interpretation_id_4515|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_shifted_on_forward_curve
2026-07-22,gxeryx-parikkalan-valo-oy-kesto-valo-kanta-asiakas,2000,changed,open_ended,open_ended,212.8,284.2599698924731,hold_current_supplier_price,supplier_adjusted_forward_curve_shift,,canonical_omitted_no_covering_source_observation|forward_month_from_quarter_contract|historical_episode_id_4568|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T19:27:42+00:00|historical_interpretation_id_4568|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_shifted_on_forward_curve
2026-07-22,gxeryx-parikkalan-valo-oy-kesto-valo-kanta-asiakas,5000,changed,open_ended,open_ended,448.3,626.9499247311828,hold_current_supplier_price,supplier_adjusted_forward_curve_shift,,canonical_omitted_no_covering_source_observation|forward_month_from_quarter_contract|historical_episode_id_4568|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_exact_contract_only|historical_household_statistics_scope_assumed|historical_interpretation_completed_at_2026-08-07T19:27:42+00:00|historical_interpretation_id_4568|price_episode_left_censored|price_episode_observed_proxy|price_episode_uses_dedicated_historical_interpretation|retrospective_historical_interpretation|supplier_adjusted_monthly_fee_held_flat|supplier_adjusted_tail_shifted_on_forward_curve
